7,4,4,5,5,8,4,5,5,4
5,7,6,5,7,7,6,7,8,8
5,4,4,4,5,6,6,4,5,5
7,7,7,4,6,6,8,5,7,5
7,5,5,4,5,7,6,4,5,5
7,6,5,5,5,6,6,6,6,4
6,6,5,5,5,6,7,4,6,5
7,7,5,5,6,10,8,5,8,5
8,7,6,5,6,6,7,5,9,4
6,6,6,5,5,6,5,5,6,5
6,5,5,6,5,6,7,6,6,5
6,4,5,4,5,6,7,3,5,5
5,5,5,4,5,6,4,5,4,5
7,4,7,5,5,6,7,6,7,6
7,6,5,5,5,6,7,5,6,5
7,6,6,5,4,6,7,6,6,4
6,2,2,1,4,5,5,3,1,2
