7,4,5,5,5,5,4,3,6,3
7,6,6,4,5,7,7,4,9,5
7,6,6,5,5,6,7,5,6,4
8,6,7,6,6,7,7,6,8,7
7,4,4,4,4,5,6,4,6,6
7,5,5,4,5,6,5,5,6,3
8,3,7,3,4,5,5,4,8,3
7,6,6,5,5,6,7,5,5,3
6,6,6,5,6,6,8,6,6,6
7,4,7,4,3,6,6,3,6,3
9,4,5,3,4,5,6,4,7,3
8,3,6,4,5,5,5,4,4,3
8,5,6,5,5,6,5,5,7,6
7,3,5,3,3,5,4,3,6,3
7,6,7,6,6,6,7,7,7,7
7,5,6,6,6,6,8,7,6,7
10,4,8,2,2,10,7,5,8,8
8,3,5,3,4,6,7,4,5,4
8,5,8,6,7,6,7,7,9,7
8,4,8,3,5,7,6,6,7,7
