9,7,9,7,7,8,6,6,10,6
9,9,9,8,8,8,7,7,10,5
10,7,10,7,8,8,7,7,10,4
9,8,8,8,8,8,7,8,10,8
8,7,7,7,7,7,7,7,8,4
7,9,9,8,8,7,8,7,9,3
10,6,8,7,7,9,8,9,10,7
8,7,7,7,6,7,7,7,8,3
8,7,8,8,7,8,9,8,9,6
9,7,9,7,9,9,7,7,9,6
9,7,7,7,6,7,5,7,10,4
10,6,8,4,5,5,4,5,8,4
9,9,9,8,8,7,6,7,9,7
10,8,9,9,10,7,5,9,10,5
8,6,7,7,7,6,6,6,8,7
9,6,9,5,7,7,9,8,10,9
10,8,10,7,5,7,7,7,10,10
10,5,8,7,6,8,6,8,10,4
