10,7,10,7,7,8,2,7,10,7
9,6,7,6,7,8,6,8,8,4
10,7,6,7,9,8,7,7,8,5
8,7,7,6,6,6,6,6,7,5
9,8,7,7,8,8,7,8,8,5
9,7,7,6,6,8,6,6,9,2
10,7,10,8,7,10,5,8,10,5
10,5,10,6,5,10,9,7,10,3
10,7,9,6,8,7,7,6,10,3
7,6,6,6,6,7,4,7,7,6
8,5,7,5,7,9,2,8,7,2
10,7,6,6,7,9,8,7,10,6
7,6,7,7,6,6,5,6,6,4
8,7,8,7,6,8,5,7,8,5
10,8,8,9,8,8,3,8,9,3
