6,3,3,5,5,5,5,4,5,3
4,6,5,5,5,6,6,6,6,5
4,4,4,5,5,4,5,4,4,4
5,6,5,5,6,7,5,6,6,6
5,6,6,5,5,5,5,5,5,4
2,5,4,4,6,7,6,5,6,4
3,4,4,5,5,5,5,5,5,3
0,5,5,6,5,4,5,5,5,3
4,3,3,5,5,6,5,5,3,6
5,5,5,5,5,5,5,5,5,4
7,5,4,5,5,5,5,5,6,4
5,4,4,4,5,6,5,5,3,3
6,4,5,5,5,6,5,5,6,5
5,5,4,4,6,7,5,5,6,4
6,6,5,6,6,6,6,6,6,6
5,5,5,6,7,7,6,6,6,8
0,3,3,3,5,7,8,4,5,5
3,7,5,7,6,8,7,6,7,5
8,5,3,5,6,4,6,6,4,5
8,5,8,5,5,7,6,6,7,7
