8,8,8,8,8,9,5,7,9,5
8,5,8,6,7,9,7,7,10,5
10,6,9,7,8,8,7,7,10,4
9,6,7,7,7,8,6,7,10,7
9,7,8,7,6,8,6,7,7,3
10,6,4,5,7,10,7,7,10,4
10,7,10,8,9,10,7,9,10,7
9,6,7,5,6,8,4,5,8,3
7,5,6,5,7,8,5,5,7,7
9,7,9,7,7,9,5,6,10,5
9,6,8,5,5,8,4,6,9,2
10,4,7,3,5,7,4,5,7,4
9,7,8,7,7,7,5,6,8,6
10,6,8,5,6,10,4,6,10,2
8,6,7,6,7,8,6,6,8,8
9,7,8,6,7,10,7,9,10,8
10,5,7,1,5,10,3,5,7,7
10,6,8,7,6,8,6,6,9,3
10,7,9,6,8,9,7,9,10,9
10,4,10,5,5,9,5,8,9,5
