10,10,9,8,9,10,2,9,9,8
8,8,7,6,9,9,8,8,10,7
9,7,8,7,8,9,5,8,8,7
8,8,8,8,7,8,8,8,8,7
10,6,8,7,7,9,5,7,8,5
9,6,8,6,6,8,4,7,9,5
8,7,7,7,7,9,6,8,9,7
10,7,9,6,7,10,5,7,10,6
10,6,9,5,7,8,7,5,10,5
8,7,7,6,7,7,5,7,8,7
10,2,8,3,5,9,3,6,10,8
10,7,8,7,7,9,5,7,9,8
8,7,8,8,8,7,4,8,8,5
9,6,8,6,7,8,7,6,8,7
9,8,10,8,8,10,5,7,10,8
8,7,9,7,7,8,7,9,9,9
