8,8,9,8,8,8,7,8,9,4
8,9,8,6,7,8,9,7,10,5
8,9,9,7,7,8,8,7,9,4
5,8,8,8,8,8,8,8,10,7
8,7,7,6,7,7,7,7,8,4
6,9,9,6,9,7,9,7,9,3
9,10,10,10,9,9,10,9,10,1
8,9,8,7,8,6,5,7,8,3
7,8,8,5,7,7,8,6,8,6
7,9,9,7,8,9,7,6,10,4
5,7,7,5,5,5,5,6,9,1
9,9,8,8,6,8,9,7,10,5
9,9,9,6,6,7,7,6,9,6
7,10,8,5,8,5,5,8,10,3
7,8,8,7,8,7,7,7,8,7
7,9,8,6,8,7,10,7,9,8
8,10,10,8,10,8,10,8,10,8
9,9,8,5,5,8,5,6,10,3
